Queuing Time	Time/Label
10.27305	125230.41837
0	125328.34361
10.30198	125328.34361
0	125433.83767
6.07728	125433.83767
0	125525.90295
0.46658	125525.90295
0	125630.31875
7.31817	125630.31875
0	125718.40678
0.41236	125718.40678
0	125836.54487
12.71062	125836.54487
0	125929.84143
4.94966	125929.84143
0	126025.89203
3.10194	126025.89203
0	126124.25047
2.0972	126124.25047
0	126237.22492
6.74518	126237.22492
0	126338.18005
8.49092	126338.18005
0	126435.31348
7.89249	126435.31348
0	126533.92485
11.2964	126533.92485
0	126636.33219
15.34775	126636.33219
0	126734.55722
11.75363	126734.55722
0	126823.39697
0.56685	126823.39697
0	126927.53966
5.04849	126927.53966
0	127029.68623
3.60698	127029.68623
0	127125.52953
1.83591	127125.52953
0	127230.21357
3.85964	127230.21357
0	127331.6885
10.19163	127331.6885
0	127431.75822
5.19225	127431.75822
0	127529.97675
4.76954	127529.97675
0	127637.54485
12.09548	127637.54485
0	127737.39733
11.22536	127737.39733
0	127827.19294
3.02978	127827.19294
0	127934.33812
5.29473	127934.33812
0	128036.49025
5.96609	128036.49025
0	128128.79061
8.42543	128128.79061
0	128230.31184
5.35423	128230.31184
0	128328.32191
3.524	128328.32191
0	128430.69098
9.50453	128430.69098
0	128543.89875
19.5518	128543.89875
0	128643.61539
17.88048	128643.61539
0	128729.8078
3.91908	128729.8078
0	128832.20619
9.31577	128832.20619
0	128927.7632
4.48054	128927.7632
0	129029.19184
7.8601	129029.19184
0	129136.11967
10.43729	129136.11967
0	129230.49165
9.83764	129230.49165
0	129332.44731
7.81724	129332.44731
0	129435.77784
6.48458	129435.77784
0	129531.12084
7.30802	129531.12084
0	129624.60161
1.3069	129624.60161
0	129731.3423
2.25066	129731.3423
0	129829.38077
7.57591	129829.38077
0	129929.98917
4.36026	129929.98917
0	130030.44215
8.34853	130030.44215
0	130131.20265
8.20659	130131.20265
0	130234.76234
10.68734	130234.76234
0	130326.02668
2.37523	130326.02668
0	130424.80578
0.87223	130424.80578
0	130525.45436
0.30308	130525.45436
0	130637.28593
12.94051	130637.28593
0	130727.90173
10.21311	130727.90173
0	130833.31596
9.02067	130833.31596
0	130923.91283
3.33801	130923.91283
0	131030.86288
11.2877	131030.86288
0	131132.1136
7.33508	131132.1136
0	131235.53462
10.11739	131235.53462
0	131331.50224
10.08647	131331.50224
0	131435.29871
12.30128	131435.29871
0	131543.24836
15.02616	131543.24836
0	131628.77529
5.30302	131628.77529
0	131736.3228
9.08647	131736.3228
0	131839.50184
13.13745	131839.50184
0	131937.53776
12.12275	131937.53776
0	132038.50976
13.33764	132038.50976
0	132131.55187
4.35969	132131.55187
0	132230.66913
1.60675	132230.66913
0	132353.21285
24.1595	132353.21285
0	132433.9089
8.8877	132433.9089
0	132537.94599
16.44355	132537.94599
0	132625.59036
2.28072	132625.59036
0	132731.98096
9.77358	132731.98096
0	132834.57324
11.67388	132834.57324
0	132938.99377
11.87324	132938.99377
0	133031.24585
9.50629	133031.24585
0	133135.33961
7.04975	133135.33961
0	133227.63107
3.24716	133227.63107
0	133334.34362
11.19719	133334.34362
0	133423.71605
1.21119	133423.71605
0	133531.36776
14.39289	133531.36776
0	133617.63556
0.21898	133617.63556
0	133737.57182
17.77571	133737.57182
0	133828.51717
1.55448	133828.51717
0	133935.03601
12.90152	133935.03601
0	134029.53064
0.3362	134029.53064
0	134133.61737
11.83332	134133.61737
0	134235.70954
10.09023	134235.70954
0	134338.68993
14.03806	134338.68993
0	134436.48271
9.85478	134436.48271
0	134540.76054
15.31384	134540.76054
0	134629.32401
4.32578	134629.32401
0	134738.8437
17.21469	134738.8437
0	134836.52459
16.64717	134836.52459
0	134927.39962
2.8025	134927.39962
0	135032.05245
5.91246	135032.05245
0	135129.42631
5.84868	135129.42631
0	135227.53313
8.94209	135227.53313
0	135328.11262
2.69626	135328.11262
0	135443.72031
19.94359	135443.72031
0	135533.49005
9.92859	135533.49005
0	135625.76479
1.31177	135625.76479
0	135735.18961
13.01566	135735.18961
0	135835.02223
6.87417	135835.02223
0	135933.55716
6.89347	135933.55716
0	136026.9442
5.20935	136026.9442
0	136135.39861
12.28999	136135.39861
0	136234.26104
11.26601	136234.26104
0	136328.32426
6.92257	136328.32426
0	136433.58638
6.91184	136433.58638
0	136523.63403
3.26448	136523.63403
0	136645.7315
20.60036	136645.7315
0	136732.73363
10.42313	136732.73363
0	136827.30761
2.83953	136827.30761
0	136927.62437
6.94936	136927.62437
0	137027.12936
2.8907	137027.12936
0	137125.31818
7.02082	137125.31818
0	137239.41514
12.05754	137239.41514
0	137331.99582
8.48	137331.99582
0	137430.81733
5.96508	137430.81733
0	137531.74609
4.39967	137531.74609
0	137643.87482
18.47767	137643.87482
0	137729.75995
11.35291	137729.75995
0	137839.16099
9.70162	137839.16099
0	137927.83764
4.30889	137927.83764
0	138029.06335
8.6586	138029.06335
0	138125.83298
3.84163	138125.83298
0	138234.02523
11.076	138234.02523
0	138328.98488
4.45282	138328.98488
0	138429.48919
7.85592	138429.48919
0	138526.28488
2.31437	138526.28488
0	138632.78344
9.79625	138632.78344
0	138725.7822
4.25814	138725.7822
0	138833.62976
5.03118	138833.62976
0	138926.74028
3.02842	138926.74028
0	139036.1133
8.46969	139036.1133
0	139130.01192
5.90057	139130.01192
0	139228.70883
6.82378	139228.70883
0	139325.84873
2.23051	139325.84873
0	139429.93667
7.54916	139429.93667
0	139532.496
3.62861	139532.496
0	139634.63463
8.31218	139634.63463
0	139725.27919
0.79238	139725.27919
0	139832.72694
9.48905	139832.72694
0	139935.09408
8.54381	139935.09408
0	140033.10841
7.45685	140033.10841
0	140136.74869
10.37532	140136.74869
0	140230.60206
7.72277	140230.60206
0	140331.74673
5.2122	140331.74673
0	140426.50188
2.20479	140426.50188
0	140536.70604
12.97923	140536.70604
0	140627.1418
2.38433	140627.1418
0	140730.83764
5.11427	140730.83764
0	140826.41601
3.89882	140826.41601
0	140927.22035
4.28836	140927.22035
0	141041.91388
16.62557	141041.91388
0	141129.69309
9.37877	141129.69309
0	141237.50488
10.76268	141237.50488
0	141333.3026
5.96692	141333.3026
0	141432.49862
7.3115	141432.49862
0	141538.5246
11.82284	141538.5246
0	141635.27159
11.2305	141635.27159
0	141738.69653
13.32877	141738.69653
0	141834.88173
11.54735	141834.88173
0	141926.99211
6.25	141926.99211
0	142033.14678
15.85559	142033.14678
0	142130.5785
6.58768	142130.5785
0	142237.13927
12.06376	142237.13927
0	142331.97578
8.99537	142331.97578
0	142437.04863
9.90235	142437.04863
0	142533.32327
9.04771	142533.32327
0	142639.98709
17.8706	142639.98709
0	142735.47393
8.76657	142735.47393
0	142827.69453
3.09464	142827.69453
0	142929.86322
6.31938	142929.86322
0	143038.52983
17.43783	143038.52983
0	143135.41993
12.27916	143135.41993
0	143234.45573
9.74692	143234.45573
0	143335.47567
10.56724	143335.47567
0	143445.42459
20.30839	143445.42459
0	143535.61844
8.7784	143535.61844
0	143644.75764
16.8306	143644.75764
0	143737.26023
10.23208	143737.26023
0	143835.29655
12.63937	143835.29655
0	143934.90183
8.86619	143934.90183
0	144030.69955
4.87208	144030.69955
0	144127.07749
1.68567	144127.07749
0	144228.2148
5.74095	144228.2148
0	144331.53341
0.84812	144331.53341
0	144432.38101
8.88042	144432.38101
0	144535.2162
11.61018	144535.2162
0	144628.46113
4.3789	144628.46113
0	144734.50916
5.05628	144734.50916
0	144829.16609
3.79971	144829.16609
0	144935.8153
2.21852	144935.8153
0	145029.48901
5.12339	145029.48901
0	145128.28014
1.27203	145128.28014
0	145237.03875
11.63852	145237.03875
0	145329.20944
8.3285	145329.20944
0	145436.28771
13.328	145436.28771
0	145530.68743
1.48545	145530.68743
0	145632.4569
11.97007	145632.4569
0	145734.02435
9.94171	145734.02435
0	145833.13905
9.67729	145833.13905
0	145931.50348
4.2431	145931.50348
0	146022.87154
5.33873	146022.87154
0	146133.56788
7.10249	146133.56788
0	146244.03246
13.85551	146244.03246
0	146323.77989
6.5646	146323.77989
0	146432.09991
9.31569	146432.09991
0	146528.98332
5.49302	146528.98332
0	146633.99107
9.39332	146633.99107
0	146733.89546
8.4999	146733.89546
0	146827.46271
3.87615	146827.46271
0	146935.00402
8.95148	146935.00402
0	147035.05251
4.35946	147035.05251
0	147127.53014
5.77238	147127.53014
0	147233.73044
7.03521	147233.73044
0	147328.86665
7.35492	147328.86665
0	147425.68046
0.25843	147425.68046
0	147527.61204
3.98624	147527.61204
0	147633.7424
12.05572	147633.7424
0	147725.69271
5.09527	147725.69271
0	147825.34173
4.76204	147825.34173
0	147925.29605
2.45201	147925.29605
0	148027.28999
0.38282	148027.28999
0	148128.86727
6.10644	148128.86727
0	148231.81863
5.8712	148231.81863
0	148327.48286
4.85662	148327.48286
0	148433.87096
10.37966	148433.87096
0	148524.99177
6.52433	148524.99177
0	148623.36873
2.17923	148623.36873
0	148731.37035
9.2477	148731.37035
0	148825.39367
6.88867	148825.39367
0	148922.63892
0.19294	148922.63892
0	149028.90428
8.15594	149028.90428
0	149129.28016
8.6451	149129.28016
0	149240.50511
14.56631	149240.50511
0	149329.17917
0.57288	149329.17917
0	149431.26077
13.4817	149431.26077
0	149528.76751
3.30969	149528.76751
0	149626.53008
0.73091	149626.53008
0	149738.60582
17.43344	149738.60582
0	149832.85299
8.38006	149832.85299
0	149937.24509
12.03372	149937.24509
0	150025.84553
3.23675	150025.84553
0	150130.70414
5.39536	150130.70414
0	150233.7176
1.5045	150233.7176
0	150328.57529
1.06959	150328.57529
0	150441.13423
16.21683	150441.13423
0	150528.22511
1.86955	150528.22511
0	150636.10077
11.4376	150636.10077
0	150734.86807
11.29553	150734.86807
0	150834.34731
8.82938	150834.34731
0	150926.53128
1.27941	150926.53128
0	151038.92035
7.73986	151038.92035
0	151141.34458
15.36114	151141.34458
0	151226.1221
1.61627	151226.1221
0	151342.57709
16.61425	151342.57709
0	151437.16196
13.8105	151437.16196
0	151537.43919
12.25374	151537.43919
0	151632.45851
6.02159	151632.45851
0	151729.42327
5.89077	151729.42327
0	151828.03957
3.63476	151828.03957
0	151932.13295
8.19034	151932.13295
0	152028.18351
10.75694	152028.18351
0	152132.30135
12.08861	152132.30135
0	152228.60899
6.23834	152228.60899
0	152336.18469
11.20533	152336.18469
0	152424.61982
1.22066	152424.61982
0	152534.62679
9.4583	152534.62679
0	152628.71977
4.80808	152628.71977
0	152732.90369
7.8956	152732.90369
0	152844.29836
13.28683	152844.29836
0	152940.75631
19.72339	152940.75631
0	153032.91837
5.06677	153032.91837
0	153125.90658
1.51251	153125.90658
0	153236.82712
10.11908	153236.82712
0	153332.25761
6.78345	153332.25761
0	153438.77638
8.62418	153438.77638
0	153537.24135
9.72946	153537.24135
0	153630.4717
4.43735	153630.4717
0	153730.29711
6.42215	153730.29711
0	153835.94519
10.45956	153835.94519
0	153936.94247
9.60966	153936.94247
0	154037.24671
8.1755	154037.24671
0	154130.09883
1.44379	154130.09883
0	154233.53487
7.14871	154233.53487
0	154326.83963
5.35918	154326.83963
0	154430.35964
9.4812	154430.35964
0	154532.77415
11.1565	154532.77415
0	154630.25412
6.51864	154630.25412
0	154736.17164
16.12964	154736.17164
0	154838.16945
12.65195	154838.16945
0	154927.15424
4.24089	154927.15424
0	155032.77626
10.37813	155032.77626
0	155122.94886
0.564	155122.94886
0	155230.58136
9.16642	155230.58136
0	155329.14766
5.56454	155329.14766
0	155431.49734
10.04338	155431.49734
0	155530.0793
6.47468	155530.0793
0	155630.50083
1.38257	155630.50083
0	155728.22271
4.50061	155728.22271
0	155831.76482
8.88087	155831.76482
0	155937.48676
11.4731	155937.48676
0	156029.11119
6.51148	156029.11119
0	156135.37966
13.96346	156135.37966
0	156235.22806
17.81921	156235.22806
0	156330.19084
3.10016	156330.19084
0	156433.45245
9.60891	156433.45245
0	156535.02639
5.63224	156535.02639
0	156634.67771
9.25744	156634.67771
0	156732.08777
9.5016	156732.08777
0	156831.597
7.94491	156831.597
0	156941.39999
22.39947	156941.39999
0	157029.31282
6.24807	157029.31282
0	157127.48658
2.54335	157127.48658
0	157239.3296
10.67586	157239.3296
0	157333.34808
10.32586	157333.34808
0	157426.67994
8.30998	157426.67994
0	157532.60237
9.77271	157532.60237
0	157631.08054
2.55575	157631.08054
0	157726.97135
4.44015	157726.97135
0	157831.97025
9.46615	157831.97025
0	157939.41515
16.06723	157939.41515
0	158033.39137
10.2764	158033.39137
0	158135.77437
15.0337	158135.77437
0	158234.09347
9.77298	158234.09347
0	158336.97789
12.46537	158336.97789
0	158440.64248
15.09257	158440.64248
0	158526.89064
0.50719	158526.89064
0	158633.16169
5.50212	158633.16169
0	158732.12022
2.95014	158732.12022
0	158826.52344
0.04131	158826.52344
0	158928.688
4.83535	158928.688
0	159033.00379
8.53834	159033.00379
0	159132.87043
11.56185	159132.87043
0	159226.89436
2.86938	159226.89436
0	159326.6025
0.24532	159326.6025
0	159424.52006
2.81229	159424.52006
0	159523.98374
4.94794	159523.98374
0	159639.8072
13.69445	159639.8072
0	159729.16636
9.87597	159729.16636
0	159836.80535
12.17379	159836.80535
0	159928.41248
3.50736	159928.41248
0	160039.3158
10.01753	160039.3158
0	160135.40539
14.13592	160135.40539
0	160229.67617
0.5554	160229.67617
0	160338.11783
9.54758	160338.11783
0	160439.95121
14.812	160439.95121
0	160533.108
8.39376	160533.108
0	160631.25815
6.66244	160631.25815
0	160733.26668
7.31378	160733.26668
0	160841.21734
13.71247	160841.21734
0	160938.04887
12.86723	160938.04887
0	161032.94155
7.80075	161032.94155
0	161135.83244
13.98402	161135.83244
0	161225.99336
3.99281	161225.99336
0	161335.19148
7.70912	161335.19148
0	161426.84536
3.02062	161426.84536
0	161540.18075
16.02627	161540.18075
0	161637.24476
16.47785	161637.24476
0	161728.15512
8.15426	161728.15512
0	161823.93739
2.74335	161823.93739
0	161935.58946
9.51149	161935.58946
0	162028.74039
4.68505	162028.74039
0	162129.55874
3.81627	162129.55874
0	162233.25541
8.74725	162233.25541
0	162331.46687
12.76052	162331.46687
0	162430.46133
5.23023	162430.46133
0	162529.64169
3.16936	162529.64169
0	162629.8728
3.59983	162629.8728
0	162730.79039
10.84828	162730.79039
0	162830.25682
5.9421	162830.25682
0	162930.57843
10.21239	162930.57843
0	163037.95099
16.03972	163037.95099
0	163134.15327
6.48445	163134.15327
0	163229.75063
3.39672	163229.75063
0	163329.8068
7.13798	163329.8068
0	163432.3082
8.29226	163432.3082
0	163525.74556
1.91396	163525.74556
0	163635.11642
7.49485	163635.11642
0	163728.50567
3.66809	163728.50567
0	163837.21569
7.12295	163837.21569
0	163927.24373
3.24411	163927.24373
0	164032.34425
9.48318	164032.34425
0	164126.84808
0.4113	164126.84808
0	164235.98187
6.58505	164235.98187
0	164334.4716
8.66498	164334.4716
0	164432.00313
5.17665	164432.00313
0	164534.11404
13.4149	164534.11404
0	164641.23844
15.68819	164641.23844
0	164732.97579
6.17239	164732.97579
0	164834.71381
15.33531	164834.71381
0	164930.02101
9.16376	164930.02101
0	165035.00389
9.02452	165035.00389
0	165133.72817
7.73695	165133.72817
0	165232.83781
11.25995	165232.83781
0	165337.70453
13.97025	165337.70453
0	165434.0829
7.44926	165434.0829
0	165539.85164
15.79935	165539.85164
0	165639.17442
16.13304	165639.17442
0	165733.33998
7.60422	165733.33998
0	165838.0938
15.58437	165838.0938
0	165927.21852
4.72554	165927.21852
0	166031.51187
7.88579	166031.51187
0	166137.22976
15.70477	166137.22976
0	166240.79224
18.09392	166240.79224
0	166329.02364
5.60143	166329.02364
0	166427.60943
5.08339	166427.60943
0	166527.48651
6.0363	166527.48651
0	166631.81468
10.85462	166631.81468
0	166728.0614
5.05575	166728.0614
0	166839.57717
8.3879	166839.57717
0	166936.36989
8.04268	166936.36989
0	167021.93292
1.75375	167021.93292
0	167139.14162
9.68658	167139.14162
0	167228.61412
10.85113	167228.61412
0	167338.45527
16.68055	167338.45527
0	167432.05986
7.10877	167432.05986
0	167537.00238
10.42796	167537.00238
0	167640.37449
18.41513	167640.37449
0	167729.43705
11.0163	167729.43705
0	167840.21023
14.89741	167840.21023
0	167937.36321
11.77548	167937.36321
0	168036.98209
11.85898	168036.98209
0	168139.43017
14.81872	168139.43017
0	168229.4132
7.29196	168229.4132
0	168329.32918
10.48286	168329.32918
0	168433.91326
6.32228	168433.91326
0	168536.30771
14.71025	168536.30771
0	168632.47245
7.69034	168632.47245
0	168729.02062
2.48748	168729.02062
0	168826.63419
0.49675	168826.63419
0	168931.69786
10.44974	168931.69786
0	169042.28441
14.5638	169042.28441
0	169135.1318
9.07347	169135.1318
0	169234.09091
7.83449	169234.09091
0	169331.30652
6.17416	169331.30652
0	169432.72609
13.40135	169432.72609
0	169533.25991
11.10851	169533.25991
0	169625.31405
5.94291	169625.31405
0	169733.98028
14.21557	169733.98028
0	169823.29755
3.34337	169823.29755
0	169926.42135
2.82611	169926.42135
0	170035.45182
9.98457	170035.45182
0	170133.03395
12.05716	170133.03395
0	170237.33804
13.29083	170237.33804
0	170335.3334
6.81152	170335.3334
0	170434.81455
10.58533	170434.81455
0	170525.83674
6.70203	170525.83674
0	170625.20678
5.58384	170625.20678
0	170733.18587
3.59598	170733.18587
0	170846.71259
19.6923	170846.71259
0	170932.96536
10.85637	170932.96536
0	171034.94469
10.87118	171034.94469
0	171129.28083
8.99461	171129.28083
0	171235.44683
11.79083	171235.44683
0	171328.43744
6.12839	171328.43744
0	171433.5162
4.32886	171433.5162
0	171526.68215
6.0739	171526.68215
0	171638.35826
11.59893	171638.35826
0	171730.83336
5.7559	171730.83336
0	171832.33122
7.34117	171832.33122
0	171935.44286
7.20679	171935.44286
0	172030.75414
5.49606	172030.75414
0	172137.10301
14.50736	172137.10301
0	172229.72524
7.01391	172229.72524
0	172345.74049
17.49189	172345.74049
0	172435.57538
7.35133	172435.57538
0	172526.87386
4.67871	172526.87386
0	172638.58868
11.28212	172638.58868
0	172736.09756
13.79735	172736.09756
0	172827.36523
8.37658	172827.36523
0	172932.09161
5.64822	172932.09161
0	173037.87161
13.43414	173037.87161
0	173132.28627
15.34467	173132.28627
0	173244.91669
18.06223	173244.91669
0	173335.18292
14.00511	173335.18292
0	173436.42736
9.37096	173436.42736
0	173525.44535
3.0955	173525.44535
0	173629.55984
8.04142	173629.55984
0	173725.07866
0.89498	173725.07866
0	173827.69789
4.29469	173827.69789
0	173931.14881
8.03722	173931.14881
0	174031.34901
11.15433	174031.34901
0	174135.569
8.18753	174135.569
0	174235.03616
12.78941	174235.03616
0	174342.27963
12.60675	174342.27963
0	174436.28569
10.03022	174436.28569
0	174532.04172
10.6342	174532.04172
0	174635.37956
7.23628	174635.37956
0	174733.29685
11.32825	174733.29685
0	174825.63993
0.20042	174825.63993
0	174928.30578
4.38415	174928.30578
0	175041.94042
18.27747	175041.94042
0	175136.91358
11.29917	175136.91358
0	175225.79215
0.28378	175225.79215
0	175325.69738
3.72125	175325.69738
0	175432.90733
9.55913	175432.90733
0	175529.76505
3.29062	175529.76505
0	175626.49298
3.78674	175626.49298
0	175733.62313
8.34287	175733.62313
0	175830.19334
3.83074	175830.19334
0	175925.49631
2.05445	175925.49631
0	176031.88263
6.7702	176031.88263
0	176130.93137
6.69214	176130.93137
0	176241.49371
10.15617	176241.49371
0	176332.28703
8.27162	176332.28703
0	176429.96253
2.40149	176429.96253
0	176525.11957
1.41467	176525.11957
0	176623.87059
0.38901	176623.87059
0	176738.01267
11.5561	176738.01267
0	176847.46247
21.42085	176847.46247
0	176937.42849
9.6178	176937.42849
0	177037.05884
17.93529	177037.05884
0	177121.93449
3.72205	177121.93449
0	177230.05124
2.09188	177230.05124
0	177333.10076
8.26253	177333.10076
0	177426.38736
3.59816	177426.38736
0	177535.24129
10.50979	177535.24129
0	177624.91533
5.71654	177624.91533
0	177737.17842
10.71231	177737.17842
0	177829.75578
5.71269	177829.75578
0	177927.3681
6.02304	177927.3681
0	178032.87008
9.31029	178032.87008
0	178133.17795
5.62259	178133.17795
0	178233.49765
11.67734	178233.49765
0	178335.4942
9.46445	178335.4942
0	178430.72744
5.41939	178430.72744
0	178542.45003
13.80137	178542.45003
0	178626.89419
1.2066	178626.89419
0	178729.19301
6.88137	178729.19301
0	178843.25676
16.47508	178843.25676
0	178934.79222
10.65994	178934.79222
0	179038.09736
6.16815	179038.09736
0	179137.49842
15.72348	179137.49842
0	179232.61468
9.25064	179232.61468
0	179328.95458
1.84997	179328.95458
0	179436.07297
10.13501	179436.07297
0	179522.58194
2.05015	179522.58194
0	179625.38687
1.80637	179625.38687
0	179722.9583
3.21601	179722.9583
0	179828.97756
1.32196	179828.97756
0	179922.05714
1.6823	179922.05714
0	180030.50104
5.22091	180030.50104
0	180135.71016
9.49866	180135.71016
0	180221.54142
1.59442	180221.54142
0	180325.91503
2.14565	180325.91503
0	180430.42001
6.33949	180430.42001
0	180530.6429
2.04445	180530.6429
0	180633.97809
11.17071	180633.97809
0	180731.50214
7.70415	180731.50214
0	180831.1115
9.35657	180831.1115
0	180933.67602
5.77828	180933.67602
0	181027.96075
7.78724	181027.96075
0	181131.86263
7.59197	181131.86263
0	181224.61649
2.29354	181224.61649
0	181335.49753
10.74576	181335.49753
0	181424.98349
3.86749	181424.98349
0	181541.20596
12.76167	181541.20596
0	181637.07019
10.56181	181637.07019
0	181734.4072
5.50906	181734.4072
0	181846.16276
22.75366	181846.16276
0	181938.22276
11.26865	181938.22276
0	182040.73764
16.18135	182040.73764
0	182134.37149
12.19504	182134.37149
0	182226.09664
0.547	182226.09664
0	182326.5857
0.14022	182326.5857
0	182422.38427
2.79585	182422.38427
0	182528.44028
4.44737	182528.44028
0	182637.85181
12.61222	182637.85181
0	182736.80775
12.12757	182736.80775
0	182836.41582
20.34838	182836.41582
0	182932.8057
6.01491	182932.8057
0	183037.46203
11.65447	183037.46203
0	183133.38794
10.7381	183133.38794
0	183229.95262
7.06747	183229.95262
0	183321.93981
4.05996	183321.93981
0	183430.39454
4.49327	183430.39454
0	183535.85422
11.54524	183535.85422
0	183628.29866
7.18891	183628.29866
0	183729.15837
0.30373	183729.15837
0	183821.58147
0.4759	183821.58147
0	183930.77984
5.80748	183930.77984
0	184027.57666
4.24244	184027.57666
0	184129.00698
5.1008	184129.00698
0	184226.30417
4.87693	184226.30417
0	184325.05785
0.06132	184325.05785
0	184434.3702
15.90059	184434.3702
0	184549.39095
24.63127	184549.39095
0	184637.12787
15.7646	184637.12787
0	184729.35336
0.06251	184729.35336
0	184828.44356
2.16975	184828.44356
0	184931.31919
8.37491	184931.31919
0	185035.04171
11.09167	185035.04171
0	185127.73625
3.75062	185127.73625
0	185233.39325
7.50175	185233.39325
0	185329.33406
2.46356	185329.33406
0	185435.54289
8.87075	185435.54289
0	185538.71158
11.28062	185538.71158
0	185623.47538
3.56094	185623.47538
0	185726.12585
1.52685	185726.12585
0	185821.67263
0.32121	185821.67263
0	185925.61977
2.65825	185925.61977
0	186030.00289
6.60232	186030.00289
0	186132.65081
2.91216	186132.65081
0	186235.49658
16.13308	186235.49658
0	186334.93364
13.14836	186334.93364
0	186437.11788
9.69273	186437.11788
0	186527.05305
4.14238	186527.05305
0	186635.53604
13.91268	186635.53604
0	186728.91303
0.27658	186728.91303
0	186839.30558
16.0219	186839.30558
0	186930.427
4.72781	186930.427
0	187034.99268
7.29598	187034.99268
0	187129.52317
5.5318	187129.52317
0	187235.31541
3.65553	187235.31541
0	187329.10404
5.6241	187329.10404
0	187425.87778
7.70542	187425.87778
0	187532.82683
9.56881	187532.82683
0	187629.88823
4.58609	187629.88823
0	187741.42284
12.09706	187741.42284
0	187837.40935
8.06302	187837.40935
0	187925.58021
2.05302	187925.58021
0	188029.8757
8.278	188029.8757
0	188134.6384
11.59617	188134.6384
0	188237.46441
11.13458	188237.46441
0	188338.58114
12.52418	188338.58114
0	188430.77746
9.00934	188430.77746
0	188530.0758
6.73096	188530.0758
0	188629.15983
5.57833	188629.15983
0	188728.29011
7.71294	188728.29011
0	188829.34529
4.17122	188829.34529
0	188935.04579
13.06849	188935.04579
0	189029.25926
6.28005	189029.25926
0	189132.46012
9.9536	189132.46012
0	189246.30539
21.27018	189246.30539
0	189336.78576
13.78494	189336.78576
0	189429.97658
5.23344	189429.97658
0	189528.47482
8.47233	189528.47482
0	189634.41886
12.82397	189634.41886
0	189736.62463
10.93738	189736.62463
0	189832.46969
10.23546	189832.46969
0	189927.04956
8.75363	189927.04956
0	190023.83855
0.04169	190023.83855
0	190126.47663
0.30426	190126.47663
0	190228.2958
5.56772	190228.2958
0	190331.0203
3.63216	190331.0203
0	190425.75981
3.83665	190425.75981
0	190532.85691
12.05184	190532.85691
0	190641.18755
14.2124	190641.18755
0	190730.64718
9.25245	190730.64718
0	190829.28586
8.29363	190829.28586
0	190925.98062
5.74414	190925.98062
0	191032.1993
5.95401	191032.1993
0	191123.84634
2.78583	191123.84634
0	191236.83683
13.74355	191236.83683
0	191340.51177
19.70592	191340.51177
0	191417.11597
0.84003	191417.11597
0	191535.89802
11.96561	191535.89802
0	191634.70704
6.34715	191634.70704
0	191735.06407
12.70812	191735.06407
0	191826.83001
3.34808	191826.83001
0	191938.54628
9.33801	191938.54628
0	192039.45516
14.83567	192039.45516
0	192133.31819
12.06124	192133.31819
0	192236.5304
12.45155	192236.5304
0	192342.19941
16.17368	192342.19941
0	192434.88387
13.83314	192434.88387
0	192530.32791
8.70795	192530.32791
0	192624.69489
2.64507	192624.69489
0	192732.02071
9.08296	192732.02071
0	192836.66698
11.75551	192836.66698
0	192936.87802
14.85517	192936.87802
0	193028.13874
3.48111	193028.13874
0	193131.60166
5.49038	193131.60166
0	193235.88251
10.38765	193235.88251
0	193332.95432
13.66778	193332.95432
0	193432.59763
6.96095	193432.59763
0	193542.12213
12.82426	193542.12213
0	193631.45575
4.81915	193631.45575
0	193728.7205
3.84005	193728.7205
0	193838.32007
14.80226	193838.32007
0	193938.6689
18.92299	193938.6689
0	194026.26622
4.11088	194026.26622
0	194132.52954
14.604	194132.52954
0	194229.94398
5.18368	194229.94398
0	194332.39838
8.80678	194332.39838
0	194430.26267
1.21158	194430.26267
0	194534.63695
6.7408	194534.63695
0	194642.68773
14.52808	194642.68773
0	194743.529
13.25604	194743.529
0	194837.14452
9.48516	194837.14452
0	194936.26711
10.1239	194936.26711
0	195036.80956
15.71707	195036.80956
0	195123.9119
5.32108	195123.9119
0	195233.6789
11.44046	195233.6789
0	195331.95128
6.16961	195331.95128
0	195428.51698
5.76455	195428.51698
0	195530.73683
11.11739	195530.73683
0	195622.54209
0.29004	195622.54209
0	195732.08354
8.66899	195732.08354
0	195827.53304
3.87286	195827.53304
0	195931.36088
4.28628	195931.36088
0	196036.56894
11.54281	196036.56894
0	196125.83292
1.92306	196125.83292
0	196233.95058
7.85938	196233.95058
0	196331.24659
4.43659	196331.24659
0	196429.3918
11.24482	196429.3918
0	196524.14467
3.43427	196524.14467
0	196629.56331
8.82876	196629.56331
0	196734.28286
7.46567	196734.28286
0	196825.4184
6.43547	196825.4184
0	196922.15988
2.19139	196922.15988
0	197025.85183
5.46053	197025.85183
0	197126.68346
1.07895	197126.68346
0	197235.2004
6.66159	197235.2004
0	197333.1162
9.65848	197333.1162
0	197425.11962
4.12086	197425.11962
0	197520.41048
2.67651	197520.41048
0	197627.78591
7.39849	197627.78591
0	197740.2282
16.55471	197740.2282
0	197830.29562
9.81653	197830.29562
0	197933.74795
14.06147	197933.74795
0	198042.82269
16.98238	198042.82269
0	198129.08273
3.00766	198129.08273
0	198232.02888
2.60259	198232.02888
0	198338.47256
15.98775	198338.47256
0	198434.54305
10.91977	198434.54305
0	198535.57974
7.85774	198535.57974
0	198632.38043
5.67907	198632.38043
0	198734.38081
14.77866	198734.38081
0	198838.81833
13.37233	198838.81833
0	198927.36925
