Time in simulation	Time/Label
33.95357	500433.95357
24.73343	500524.73343
29.72254	500629.72254
30.84153	500730.84153
28.89248	500828.89248
39.02868	500939.02868
35.85826	501035.85826
22.35373	501122.35373
43.47149	501243.47149
27.03002	501327.03002
33.58835	501433.58835
34.35387	501534.35387
39.01749	501639.01749
27.16314	501727.16314
44.95828	501844.95828
33.4827	501933.4827
40.80279	502040.80279
37.9507	502137.9507
29.81284	502229.81284
35.31146	502335.31146
25.29803	502425.29803
34.97319	502534.97319
28.38067	502628.38067
36.24495	502736.24495
38.09361	502838.09361
42.67388	502942.67388
31.35674	503031.35674
25.86027	503125.86027
29.48436	503229.48436
35.66628	503335.66628
27.04201	503427.04201
34.18945	503534.18945
33.01367	503633.01367
31.48892	503731.48892
31.72805	503831.72805
41.34906	503941.34906
28.50346	504028.50346
28.99899	504128.99899
30.57376	504230.57376
30.97452	504330.97452
31.05359	504431.05359
32.23032	504532.23032
38.59936	504638.59936
31.08165	504731.08165
30.62433	504830.62433
32.57574	504932.57574
30.57797	505030.57797
33.5219	505133.5219
30.8745	505230.8745
42.13495	505342.13495
27.19427	505427.19427
32.60354	505532.60354
39.45201	505639.45201
30.04337	505730.04337
33.96161	505833.96161
33.41537	505933.41537
33.24242	506033.24242
37.55258	506137.55258
27.88019	506227.88019
35.42992	506335.42992
26.60841	506426.60841
29.13662	506529.13662
29.4192	506629.4192
30.04543	506730.04543
24.7852	506824.7852
34.18263	506934.18263
28.86915	507028.86915
29.61437	507129.61437
30.70568	507230.70568
41.37665	507341.37665
34.31779	507434.31779
41.50519	507541.50519
36.20361	507636.20361
30.75846	507730.75846
36.65962	507836.65962
29.18067	507929.18067
33.40283	508033.40283
37.51264	508137.51264
37.77296	508237.77296
35.59799	508335.59799
33.07124	508433.07124
34.19934	508534.19934
37.91299	508637.91299
34.43256	508734.43256
30.47217	508830.47217
32.8277	508932.8277
27.70775	509027.70775
37.26271	509137.26271
33.18842	509233.18842
31.00991	509331.00991
31.78746	509431.78746
36.43863	509536.43863
38.27731	509638.27731
33.70662	509733.70662
27.91813	509827.91813
29.95263	509929.95263
25.28159	510025.28159
35.27689	510135.27689
39.85214	510239.85214
38.17773	510338.17773
34.45791	510434.45791
23.22014	510523.22014
30.60035	510630.60035
29.00104	510729.00104
32.32919	510832.32919
37.42883	510937.42883
45.21964	511045.21964
35.83875	511135.83875
34.19529	511234.19529
32.23554	511332.23554
37.3595	511437.3595
36.6657	511536.6657
30.49739	511630.49739
44.79223	511744.79223
34.78045	511834.78045
31.67845	511931.67845
29.39501	512029.39501
43.46566	512143.46566
32.81541	512232.81541
22.32722	512322.32722
28.87961	512428.87961
29.9342	512529.9342
28.09435	512628.09435
31.86599	512731.86599
35.71292	512835.71292
30.64332	512930.64332
25.60793	513025.60793
29.48653	513129.48653
28.08392	513228.08392
31.97401	513331.97401
30.25907	513430.25907
40.47321	513540.47321
25.05515	513625.05515
38.35948	513738.35948
33.70516	513833.70516
33.14022	513933.14022
31.63935	514031.63935
34.42443	514134.42443
30.15066	514230.15066
23.29686	514323.29686
30.31142	514430.31142
34.82266	514534.82266
35.26229	514635.26229
42.57646	514742.57646
32.78488	514832.78488
31.57815	514931.57815
29.50163	515029.50163
38.14763	515138.14763
33.28473	515233.28473
27.15047	515327.15047
27.67838	515427.67838
32.07152	515532.07152
25.29927	515625.29927
35.57032	515735.57032
33.78154	515833.78154
30.84613	515930.84613
22.47379	516022.47379
29.61655	516129.61655
31.63411	516231.63411
32.72075	516332.72075
40.8269	516440.8269
42.04934	516542.04934
29.82038	516629.82038
35.65984	516735.65984
28.91317	516828.91317
26.18599	516926.18599
26.02118	517026.02118
29.9914	517129.9914
34.55041	517234.55041
41.95187	517341.95187
28.3509	517428.3509
28.60026	517528.60026
35.18778	517635.18778
24.29399	517724.29399
38.29119	517838.29119
31.01865	517931.01865
36.65855	518036.65855
23.64151	518123.64151
28.74675	518228.74675
31.02285	518331.02285
31.25052	518431.25052
36.70307	518536.70307
26.27627	518626.27627
33.4918	518733.4918
27.39054	518827.39054
28.19393	518928.19393
34.54558	519034.54558
32.86905	519132.86905
28.41633	519228.41633
39.04499	519339.04499
31.25204	519431.25204
34.68159	519534.68159
30.78491	519630.78491
25.32865	519725.32865
32.64666	519832.64666
28.54049	519928.54049
31.878	520031.878
33.52167	520133.52167
36.52073	520236.52073
31.97777	520331.97777
34.01814	520434.01814
33.43235	520533.43235
30.20968	520630.20968
41.85998	520741.85998
28.2227	520828.2227
37.19395	520937.19395
31.15498	521031.15498
34.00753	521134.00753
26.99898	521226.99898
25.81795	521325.81795
36.99198	521436.99198
35.47533	521535.47533
33.32626	521633.32626
26.23273	521726.23273
32.3633	521832.3633
34.20762	521934.20762
26.48	522026.48
31.24858	522131.24858
37.58993	522237.58993
32.5187	522332.5187
30.37425	522430.37425
26.32248	522526.32248
31.23498	522631.23498
34.57482	522734.57482
26.69806	522826.69806
31.13044	522931.13044
36.47553	523036.47553
33.06097	523133.06097
27.09889	523227.09889
35.38772	523335.38772
40.2095	523440.2095
29.05452	523529.05452
31.0951	523631.0951
25.69336	523725.69336
29.04795	523829.04795
29.49318	523929.49318
27.04419	524027.04419
31.92398	524131.92398
29.89601	524229.89601
42.99014	524342.99014
34.54954	524434.54954
32.80041	524532.80041
26.76982	524626.76982
29.03332	524729.03332
25.89877	524825.89877
30.53588	524930.53588
36.26805	525036.26805
27.35853	525127.35853
29.29838	525229.29838
32.9718	525332.9718
39.68107	525439.68107
45.42851	525545.42851
35.43749	525635.43749
30.21766	525730.21766
37.67251	525837.67251
35.1415	525935.1415
27.97637	526027.97637
33.31256	526133.31256
33.73022	526233.73022
37.8822	526337.8822
27.11008	526427.11008
32.0576	526532.0576
31.03238	526631.03238
35.94221	526735.94221
29.44147	526829.44147
27.29701	526927.29701
37.21029	527037.21029
30.84084	527130.84084
29.35021	527229.35021
28.36001	527328.36001
28.85323	527428.85323
35.43899	527535.43899
36.55302	527636.55302
23.68448	527723.68448
35.92288	527835.92288
33.89558	527933.89558
32.12298	528032.12298
37.75516	528137.75516
31.19328	528231.19328
36.82644	528336.82644
31.53303	528431.53303
23.28213	528523.28213
35.611	528635.611
38.1803	528738.1803
35.28263	528835.28263
24.34194	528924.34194
31.26707	529031.26707
33.75533	529133.75533
22.60576	529222.60576
32.73365	529332.73365
35.66028	529435.66028
29.14989	529529.14989
33.81023	529633.81023
31.14439	529731.14439
24.16182	529824.16182
29.77796	529929.77796
47.05801	530047.05801
35.69178	530135.69178
42.46882	530242.46882
39.96915	530339.96915
35.3131	530435.3131
36.19221	530536.19221
35.26796	530635.26796
33.70633	530733.70633
28.25543	530828.25543
25.2229	530925.2229
25.0604	531025.0604
35.25572	531135.25572
36.3387	531236.3387
32.37046	531332.37046
26.53519	531426.53519
38.91376	531538.91376
33.36592	531633.36592
28.35477	531728.35477
32.74861	531832.74861
38.83612	531938.83612
27.58931	532027.58931
27.1735	532127.1735
32.94332	532232.94332
30.44683	532330.44683
36.87771	532436.87771
32.52328	532532.52328
35.13012	532635.13012
31.0594	532731.0594
27.87657	532827.87657
34.71424	532934.71424
41.28648	533041.28648
28.04332	533128.04332
28.58791	533228.58791
26.47474	533326.47474
27.84772	533427.84772
27.5285	533527.5285
37.33812	533637.33812
28.32064	533728.32064
30.46101	533830.46101
30.70794	533930.70794
33.76689	534033.76689
33.73497	534133.73497
28.75757	534228.75757
35.61067	534335.61067
31.58653	534431.58653
26.99606	534526.99606
30.09738	534630.09738
23.45079	534723.45079
40.22178	534840.22178
35.91712	534935.91712
30.38555	535030.38555
34.47982	535134.47982
34.07311	535234.07311
30.93873	535330.93873
34.44548	535434.44548
36.21646	535536.21646
36.56713	535636.56713
32.78276	535732.78276
31.40321	535831.40321
29.32215	535929.32215
40.14665	536040.14665
29.01655	536129.01655
30.26651	536230.26651
30.74825	536330.74825
30.41233	536430.41233
36.10398	536536.10398
36.63153	536636.63153
36.65206	536736.65206
31.01941	536831.01941
41.8193	536941.8193
29.71598	537029.71598
20.14534	537120.14534
32.67592	537232.67592
31.77686	537331.77686
32.08512	537432.08512
30.74083	537530.74083
37.84221	537637.84221
40.24916	537740.24916
31.93794	537831.93794
31.24691	537931.24691
27.94381	538027.94381
34.4296	538134.4296
26.88128	538226.88128
32.58125	538332.58125
28.67447	538428.67447
25.51982	538525.51982
37.29828	538637.29828
31.96247	538731.96247
30.00623	538830.00623
26.93471	538926.93471
35.39435	539035.39435
25.6795	539125.6795
31.2741	539231.2741
25.48595	539325.48595
28.39656	539428.39656
36.2575	539536.2575
33.45631	539633.45631
40.70263	539740.70263
29.213	539829.213
39.86954	539939.86954
32.64999	540032.64999
30.55083	540130.55083
35.87253	540235.87253
36.04985	540336.04985
32.32478	540432.32478
34.71875	540534.71875
31.81005	540631.81005
26.66125	540726.66125
33.15279	540833.15279
32.20128	540932.20128
26.37089	541026.37089
29.55857	541129.55857
30.08742	541230.08742
26.27828	541326.27828
31.08916	541431.08916
35.98313	541535.98313
31.51215	541631.51215
25.21344	541725.21344
33.29927	541833.29927
25.63151	541925.63151
33.80469	542033.80469
30.20099	542130.20099
36.08117	542236.08117
20.98542	542320.98542
34.6527	542434.6527
33.18619	542533.18619
30.61596	542630.61596
36.05406	542736.05406
43.86394	542843.86394
30.88189	542930.88189
35.61865	543035.61865
33.28983	543133.28983
25.37741	543225.37741
39.22201	543339.22201
31.19924	543431.19924
26.61172	543526.61172
33.18287	543633.18287
39.98157	543739.98157
36.91073	543836.91073
28.35961	543928.35961
34.09224	544034.09224
29.95787	544129.95787
37.45753	544237.45753
34.94282	544334.94282
30.30847	544430.30847
35.43211	544535.43211
30.65751	544630.65751
37.14076	544737.14076
31.18456	544831.18456
40.10099	544940.10099
34.8973	545034.8973
30.82903	545130.82903
30.2945	545230.2945
29.9974	545329.9974
23.4017	545423.4017
31.62578	545531.62578
32.84227	545632.84227
31.22766	545731.22766
32.97328	545832.97328
27.72189	545927.72189
38.54034	546038.54034
37.55017	546137.55017
34.27134	546234.27134
36.08977	546336.08977
38.76346	546438.76346
34.2186	546534.2186
35.07939	546635.07939
27.07385	546727.07385
34.23823	546834.23823
33.04301	546933.04301
32.99917	547032.99917
28.4265	547128.4265
30.04101	547230.04101
32.63141	547332.63141
29.28977	547429.28977
35.06665	547535.06665
29.49617	547629.49617
36.00969	547736.00969
32.35747	547832.35747
39.92259	547939.92259
33.81522	548033.81522
27.68891	548127.68891
32.51732	548232.51732
40.30411	548340.30411
30.50303	548430.50303
36.14979	548536.14979
35.72528	548635.72528
36.14372	548736.14372
37.99563	548837.99563
33.76532	548933.76532
37.65405	549037.65405
27.51913	549127.51913
30.93728	549230.93728
33.93107	549333.93107
28.47173	549428.47173
25.15841	549525.15841
34.19639	549634.19639
30.58671	549730.58671
35.3538	549835.3538
26.40356	549926.40356
28.76515	550028.76515
34.40126	550134.40126
35.54576	550235.54576
38.62696	550338.62696
23.91006	550423.91006
28.61999	550528.61999
31.01211	550631.01211
30.96564	550730.96564
36.16106	550836.16106
33.55377	550933.55377
37.00584	551037.00584
31.67873	551131.67873
41.14287	551241.14287
32.45973	551332.45973
36.90709	551436.90709
36.37017	551536.37017
25.15343	551625.15343
34.86931	551734.86931
34.72142	551834.72142
23.10834	551923.10834
38.54916	552038.54916
35.15975	552135.15975
35.75069	552235.75069
31.40443	552331.40443
28.43013	552428.43013
26.37369	552526.37369
30.23378	552630.23378
22.91194	552722.91194
29.75066	552829.75066
29.72066	552929.72066
33.24784	553033.24784
38.21248	553138.21248
26.39573	553226.39573
32.27931	553332.27931
24.91497	553424.91497
42.02265	553542.02265
34.68468	553634.68468
27.46583	553727.46583
34.82106	553834.82106
31.1493	553931.1493
28.59522	554028.59522
35.71297	554135.71297
30.79253	554230.79253
32.19704	554332.19704
35.94399	554435.94399
36.32471	554536.32471
35.61837	554635.61837
35.82692	554735.82692
25.52564	554825.52564
23.9314	554923.9314
32.76259	555032.76259
25.21976	555125.21976
29.15515	555229.15515
24.89646	555324.89646
39.36769	555439.36769
33.57237	555533.57237
32.80294	555632.80294
32.79204	555732.79204
29.22813	555829.22813
41.55144	555941.55144
33.36041	556033.36041
32.94924	556132.94924
30.54788	556230.54788
40.01227	556340.01227
38.10796	556438.10796
31.65539	556531.65539
26.56322	556626.56322
43.78402	556743.78402
35.83641	556835.83641
27.4489	556927.4489
29.91578	557029.91578
31.07599	557131.07599
34.31464	557234.31464
29.26779	557329.26779
27.83153	557427.83153
29.30497	557529.30497
34.31546	557634.31546
37.17716	557737.17716
38.18512	557838.18512
30.93393	557930.93393
29.75179	558029.75179
32.67693	558132.67693
30.11801	558230.11801
31.17806	558331.17806
28.49962	558428.49962
25.51194	558525.51194
33.92591	558633.92591
34.14761	558734.14761
29.27315	558829.27315
26.25102	558926.25102
34.34173	559034.34173
25.50901	559125.50901
28.23253	559228.23253
33.69457	559333.69457
37.08162	559437.08162
35.87093	559535.87093
40.36797	559640.36797
38.22946	559738.22946
32.21433	559832.21433
27.90307	559927.90307
27.70079	560027.70079
29.92483	560129.92483
39.26229	560239.26229
41.63011	560341.63011
29.79944	560429.79944
28.71156	560528.71156
31.72146	560631.72146
21.18793	560721.18793
27.19054	560827.19054
28.60808	560928.60808
27.60526	561027.60526
36.45689	561136.45689
35.57041	561235.57041
31.02939	561331.02939
35.15445	561435.15445
25.71321	561525.71321
30.76044	561630.76044
24.39992	561724.39992
37.76831	561837.76831
31.02853	561931.02853
32.69629	562032.69629
30.5499	562130.5499
29.39957	562229.39957
39.41608	562339.41608
36.73044	562436.73044
24.77023	562524.77023
31.78659	562631.78659
35.57483	562735.57483
33.18629	562833.18629
30.60806	562930.60806
25.48667	563025.48667
27.54998	563127.54998
45.80758	563245.80758
28.08056	563328.08056
29.27729	563429.27729
29.55471	563529.55471
37.03115	563637.03115
35.5719	563735.5719
30.71796	563830.71796
33.34281	563933.34281
29.73412	564029.73412
38.10388	564138.10388
38.73046	564238.73046
36.96878	564336.96878
29.84848	564429.84848
22.21718	564522.21718
36.22277	564636.22277
30.57142	564730.57142
29.45346	564829.45346
26.92749	564926.92749
35.6034	565035.6034
30.20686	565130.20686
28.86025	565228.86025
29.90732	565329.90732
36.01476	565436.01476
34.73844	565534.73844
32.47303	565632.47303
33.26195	565733.26195
30.97331	565830.97331
32.21083	565932.21083
34.68794	566034.68794
31.3462	566131.3462
35.98827	566235.98827
38.6493	566338.6493
29.18864	566429.18864
30.69572	566530.69572
27.474	566627.474
34.37422	566734.37422
32.91761	566832.91761
30.42945	566930.42945
30.99993	567030.99993
29.31958	567129.31958
30.69447	567230.69447
36.67473	567336.67473
29.85672	567429.85672
36.94808	567536.94808
34.57686	567634.57686
34.95956	567734.95956
34.81717	567834.81717
27.86344	567927.86344
29.10106	568029.10106
27.99699	568127.99699
31.23126	568231.23126
34.79637	568334.79637
32.03248	568432.03248
27.65207	568527.65207
29.1118	568629.1118
36.56205	568736.56205
29.72986	568829.72986
37.56507	568937.56507
42.81195	569042.81195
27.05461	569127.05461
28.9281	569228.9281
39.0537	569339.0537
36.87614	569436.87614
29.06024	569529.06024
30.9693	569630.9693
43.16402	569743.16402
32.67928	569832.67928
36.92171	569936.92171
23.54141	570023.54141
34.239	570134.239
28.97931	570228.97931
30.30378	570330.30378
26.90867	570426.90867
29.93936	570529.93936
29.48475	570629.48475
26.04874	570726.04874
29.92283	570829.92283
31.02073	570931.02073
36.31827	571036.31827
29.79669	571129.79669
26.4469	571226.4469
33.92838	571333.92838
32.7377	571432.7377
33.39151	571533.39151
30.09163	571630.09163
35.43642	571735.43642
40.92774	571840.92774
27.63287	571927.63287
26.60462	572026.60462
29.89145	572129.89145
27.36928	572227.36928
30.65776	572330.65776
19.8276	572419.8276
36.89683	572536.89683
33.86461	572633.86461
30.38863	572730.38863
34.2809	572834.2809
27.59384	572927.59384
31.63711	573031.63711
33.64553	573133.64553
38.19232	573238.19232
27.65021	573327.65021
31.8358	573431.8358
31.93236	573531.93236
32.16094	573632.16094
35.04314	573735.04314
28.4303	573828.4303
29.36265	573929.36265
37.05675	574037.05675
42.13688	574142.13688
30.1014	574230.1014
35.80051	574335.80051
43.07402	574443.07402
28.93815	574528.93815
25.49274	574625.49274
33.36862	574733.36862
31.50823	574831.50823
31.01012	574931.01012
35.79677	575035.79677
29.84933	575129.84933
35.59638	575235.59638
32.32268	575332.32268
31.61264	575431.61264
31.54824	575531.54824
32.2897	575632.2897
34.03551	575734.03551
33.24707	575833.24707
23.858	575923.858
32.74673	576032.74673
36.99357	576136.99357
25.43649	576225.43649
30.94781	576330.94781
28.53909	576428.53909
29.72246	576529.72246
32.54575	576632.54575
27.88713	576727.88713
27.18529	576827.18529
30.85349	576930.85349
32.5499	577032.5499
27.65952	577127.65952
29.85857	577229.85857
35.04202	577335.04202
33.73147	577433.73147
42.75693	577542.75693
37.14708	577637.14708
24.15418	577724.15418
28.18907	577828.18907
31.8956	577931.8956
31.69228	578031.69228
34.70099	578134.70099
25.55957	578225.55957
36.27657	578336.27657
36.69265	578436.69265
33.43747	578533.43747
29.46403	578629.46403
33.25363	578733.25363
31.58086	578831.58086
37.50376	578937.50376
26.1155	579026.1155
33.9087	579133.9087
44.32359	579244.32359
29.6376	579329.6376
30.17493	579430.17493
36.1811	579536.1811
33.8906	579633.8906
36.19268	579736.19268
39.84315	579839.84315
27.32473	579927.32473
30.7221	580030.7221
38.65053	580138.65053
32.39617	580232.39617
33.09793	580333.09793
37.62157	580437.62157
36.68948	580536.68948
41.62015	580641.62015
28.93526	580728.93526
32.04403	580832.04403
32.20372	580932.20372
41.52364	581041.52364
23.60007	581123.60007
35.41019	581235.41019
31.81997	581331.81997
29.36436	581429.36436
31.982	581531.982
31.88366	581631.88366
33.35157	581733.35157
35.07707	581835.07707
31.97211	581931.97211
28.96795	582028.96795
31.51726	582131.51726
32.89892	582232.89892
27.27372	582327.27372
29.08682	582429.08682
23.96863	582523.96863
29.13446	582629.13446
35.45406	582735.45406
33.54485	582833.54485
45.4003	582945.4003
27.31798	583027.31798
27.7542	583127.7542
34.51455	583234.51455
28.95816	583328.95816
32.34646	583432.34646
33.20382	583533.20382
35.78364	583635.78364
24.88075	583724.88075
27.52006	583827.52006
44.64802	583944.64802
26.41101	584026.41101
33.94626	584133.94626
31.15326	584231.15326
32.6963	584332.6963
24.53517	584424.53517
31.30497	584531.30497
21.67051	584621.67051
28.55549	584728.55549
35.04642	584835.04642
32.59994	584932.59994
21.50441	585021.50441
35.4394	585135.4394
33.7396	585233.7396
24.45323	585324.45323
37.37402	585437.37402
26.41175	585526.41175
33.86624	585633.86624
27.0151	585727.0151
34.58542	585834.58542
30.79511	585930.79511
34.85863	586034.85863
33.95507	586133.95507
28.68429	586228.68429
30.94394	586330.94394
35.9456	586435.9456
33.35773	586533.35773
41.38778	586641.38778
37.50744	586737.50744
36.35242	586836.35242
25.57996	586925.57996
30.27006	587030.27006
34.29845	587134.29845
33.19957	587233.19957
25.0206	587325.0206
27.39407	587427.39407
30.90929	587530.90929
38.7184	587638.7184
33.01572	587733.01572
36.71886	587836.71886
41.91109	587941.91109
30.96837	588030.96837
33.62527	588133.62527
31.70339	588231.70339
26.68369	588326.68369
34.69609	588434.69609
35.98309	588535.98309
33.23325	588633.23325
41.3313	588741.3313
25.33357	588825.33357
23.81359	588923.81359
23.29271	589023.29271
23.2645	589123.2645
30.81509	589230.81509
27.38798	589327.38798
25.45307	589425.45307
35.91911	589535.91911
36.985	589636.985
42.78645	589742.78645
31.21999	589831.21999
32.80702	589932.80702
32.04491	590032.04491
23.12889	590123.12889
29.92856	590229.92856
22.89736	590322.89736
45.95699	590445.95699
32.44097	590532.44097
32.07881	590632.07881
31.04503	590731.04503
37.53543	590837.53543
37.42708	590937.42708
23.41178	591023.41178
33.17441	591133.17441
33.83282	591233.83282
31.45641	591331.45641
35.02903	591435.02903
30.75111	591530.75111
33.9161	591633.9161
42.29392	591742.29392
31.29292	591831.29292
25.2477	591925.2477
41.21903	592041.21903
43.90497	592143.90497
34.45227	592234.45227
25.39329	592325.39329
27.39821	592427.39821
36.52047	592536.52047
33.51045	592633.51045
29.223	592729.223
26.33001	592826.33001
30.50761	592930.50761
27.83623	593027.83623
32.55431	593132.55431
34.40277	593234.40277
32.05604	593332.05604
31.05562	593431.05562
47.12927	593547.12927
28.63239	593628.63239
30.90914	593730.90914
38.99925	593838.99925
26.13602	593926.13602
37.54392	594037.54392
31.28395	594131.28395
26.26663	594226.26663
33.0584	594333.0584
29.19777	594429.19777
31.36894	594531.36894
32.03131	594632.03131
38.48819	594738.48819
29.63563	594829.63563
36.47656	594936.47656
25.12141	595025.12141
30.25915	595130.25915
30.6846	595230.6846
39.25521	595339.25521
44.0179	595444.0179
33.7112	595533.7112
40.84818	595640.84818
32.00382	595732.00382
31.39823	595831.39823
34.03933	595934.03933
33.34621	596033.34621
29.83445	596129.83445
25.03495	596225.03495
31.64262	596331.64262
33.58093	596433.58093
33.44509	596533.44509
32.11972	596632.11972
30.42173	596730.42173
28.21601	596828.21601
32.53825	596932.53825
30.32337	597030.32337
22.18388	597122.18388
41.03237	597241.03237
33.31629	597333.31629
26.91582	597426.91582
32.50914	597532.50914
28.53614	597628.53614
37.00046	597737.00046
27.07491	597827.07491
28.96267	597928.96267
32.19275	598032.19275
34.94255	598134.94255
32.83785	598232.83785
37.6562	598337.6562
32.36312	598432.36312
34.1284	598534.1284
29.0809	598629.0809
31.85328	598731.85328
39.42392	598839.42392
28.09438	598928.09438
31.28805	599031.28805
29.06701	599129.06701
28.63189	599228.63189
32.46306	599332.46306
32.38764	599432.38764
27.35585	599527.35585
37.69571	599637.69571
32.95128	599732.95128
33.91415	599833.91415
29.87783	599929.87783
27.19052	600027.19052
31.45095	600131.45095
32.58651	600232.58651
36.15999	600336.15999
23.61732	600423.61732
34.67379	600534.67379
27.64501	600627.64501
26.91592	600726.91592
26.63898	600826.63898
35.28171	600935.28171
28.93209	601028.93209
35.35657	601135.35657
33.02993	601233.02993
30.8084	601330.8084
26.08326	601426.08326
31.15958	601531.15958
30.66086	601630.66086
28.45916	601728.45916
33.48214	601833.48214
31.57883	601931.57883
35.49736	602035.49736
31.28703	602131.28703
35.01592	602235.01592
33.07964	602333.07964
29.11885	602429.11885
34.7098	602534.7098
40.80523	602640.80523
22.12837	602722.12837
26.63849	602826.63849
36.83934	602936.83934
42.27642	603042.27642
32.68099	603132.68099
26.90847	603226.90847
30.82532	603330.82532
35.85781	603435.85781
34.15457	603534.15457
27.95315	603627.95315
35.55798	603735.55798
37.92379	603837.92379
41.26028	603941.26028
43.43794	604043.43794
33.52158	604133.52158
28.73078	604228.73078
23.84678	604323.84678
33.56875	604433.56875
41.70975	604541.70975
30.09726	604630.09726
28.08485	604728.08485
30.91797	604830.91797
37.63217	604937.63217
30.39637	605030.39637
30.03505	605130.03505
40.26636	605240.26636
31.2027	605331.2027
31.54091	605431.54091
32.79205	605532.79205
41.24071	605641.24071
36.50366	605736.50366
34.3626	605834.3626
29.55558	605929.55558
28.88629	606028.88629
31.06634	606131.06634
29.38333	606229.38333
29.68284	606329.68284
35.46014	606435.46014
35.99269	606535.99269
42.95201	606642.95201
25.62463	606725.62463
29.71967	606829.71967
27.24129	606927.24129
29.16629	607029.16629
38.56262	607138.56262
29.86412	607229.86412
36.88029	607336.88029
34.37667	607434.37667
30.93073	607530.93073
38.60586	607638.60586
23.71841	607723.71841
32.47292	607832.47292
31.99589	607931.99589
35.05332	608035.05332
23.21672	608123.21672
33.33205	608233.33205
29.81507	608329.81507
28.76435	608428.76435
29.10631	608529.10631
29.73549	608629.73549
33.45488	608733.45488
30.64287	608830.64287
27.79852	608927.79852
33.88835	609033.88835
22.61465	609122.61465
35.77696	609235.77696
26.99518	609326.99518
34.12192	609434.12192
31.73835	609531.73835
35.978	609635.978
29.81947	609729.81947
27.52414	609827.52414
33.07198	609933.07198
30.86609	610030.86609
42.17511	610142.17511
33.96953	610233.96953
21.48234	610321.48234
36.03679	610436.03679
37.65668	610537.65668
28.72359	610628.72359
47.03161	610747.03161
36.9582	610836.9582
28.60793	610928.60793
27.75463	611027.75463
32.12633	611132.12633
21.71609	611221.71609
36.54243	611336.54243
27.48283	611427.48283
37.83023	611537.83023
37.96184	611637.96184
31.23241	611731.23241
29.55594	611829.55594
29.62573	611929.62573
34.26242	612034.26242
26.73454	612126.73454
34.67419	612234.67419
33.291	612333.291
35.09707	612435.09707
27.40353	612527.40353
28.12961	612628.12961
36.19905	612736.19905
32.61848	612832.61848
31.81354	612931.81354
36.0623	613036.0623
35.27718	613135.27718
32.56892	613232.56892
28.43472	613328.43472
33.96968	613433.96968
31.59274	613531.59274
28.7549	613628.7549
43.48236	613743.48236
37.07503	613837.07503
32.03712	613932.03712
33.39416	614033.39416
33.81225	614133.81225
31.00563	614231.00563
38.92565	614338.92565
30.24798	614430.24798
38.95613	614538.95613
33.68139	614633.68139
40.44835	614740.44835
33.7074	614833.7074
28.87565	614928.87565
34.03203	615034.03203
26.32867	615126.32867
29.89621	615229.89621
37.47323	615337.47323
27.94891	615427.94891
33.12946	615533.12946
32.6928	615632.6928
32.4661	615732.4661
31.80187	615831.80187
33.60876	615933.60876
28.53716	616028.53716
33.65078	616133.65078
35.10318	616235.10318
34.93755	616334.93755
29.4056	616429.4056
37.11922	616537.11922
24.55145	616624.55145
32.81197	616732.81197
30.03952	616830.03952
26.98522	616926.98522
31.65386	617031.65386
30.63334	617130.63334
30.95425	617230.95425
28.01764	617328.01764
33.327	617433.327
28.27582	617528.27582
28.87574	617628.87574
33.46275	617733.46275
36.9891	617836.9891
34.37754	617934.37754
36.90778	618036.90778
25.28203	618125.28203
34.38733	618234.38733
34.36357	618334.36357
33.88469	618433.88469
32.58901	618532.58901
27.01403	618627.01403
35.21628	618735.21628
34.32374	618834.32374
27.30927	618927.30927
32.19943	619032.19943
31.16576	619131.16576
32.89682	619232.89682
32.02478	619332.02478
35.1896	619435.1896
30.1858	619530.1858
29.24737	619629.24737
38.17796	619738.17796
27.59411	619827.59411
27.03681	619927.03681
44.77732	620044.77732
40.33823	620140.33823
30.62729	620230.62729
35.32654	620335.32654
22.88865	620422.88865
32.99763	620532.99763
35.85532	620635.85532
32.41153	620732.41153
29.26556	620829.26556
26.82329	620926.82329
26.60911	621026.60911
38.68291	621138.68291
39.28333	621239.28333
30.44645	621330.44645
36.83103	621436.83103
38.57988	621538.57988
33.85745	621633.85745
28.10831	621728.10831
32.87661	621832.87661
35.95003	621935.95003
32.9935	622032.9935
30.43338	622130.43338
43.73727	622243.73727
31.80592	622331.80592
28.30415	622428.30415
35.87209	622535.87209
34.48932	622634.48932
27.78075	622727.78075
46.21439	622846.21439
29.6655	622929.6655
30.57736	623030.57736
30.04181	623130.04181
43.32867	623243.32867
28.0178	623328.0178
33.55164	623433.55164
31.21487	623531.21487
32.68221	623632.68221
29.20988	623729.20988
24.47473	623824.47473
34.56269	623934.56269
32.27004	624032.27004
30.57454	624130.57454
29.24401	624229.24401
20.8443	624320.8443
35.54944	624435.54944
33.11838	624533.11838
33.56171	624633.56171
31.62182	624731.62182
28.18556	624828.18556
30.13925	624930.13925
31.47022	625031.47022
37.09572	625137.09572
31.79795	625231.79795
29.83834	625329.83834
30.81178	625430.81178
33.57112	625533.57112
33.08835	625633.08835
32.86617	625732.86617
31.7264	625831.7264
35.88604	625935.88604
29.46842	626029.46842
33.35235	626133.35235
31.74566	626231.74566
36.91399	626336.91399
31.18555	626431.18555
30.41215	626530.41215
31.39072	626631.39072
42.91992	626742.91992
35.92453	626835.92453
29.5878	626929.5878
29.38317	627029.38317
28.14739	627128.14739
34.78929	627234.78929
34.88579	627334.88579
25.52027	627425.52027
32.46072	627532.46072
27.85794	627627.85794
